event_id,event_title,event_volume,event_liquidity,n_markets,market_id,question,p_yes_mid,p_yes_mid_valid,best_bid,best_ask,end_date
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637008,Will UNRWA win the Nobel Peace Prize in 2026?,0.043,True,0.042,0.044,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637009,Will the International Court of Justice win the Nobel Peace Prize in 2026?,0.0275,True,0.027,0.028,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637010,Will António Guterres win the Nobel Peace Prize in 2026?,0.007,True,0.006,0.008,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637011,Will Volodymyr Zelenskyy win the Nobel Peace Prize in 2026?,0.0465,True,0.046,0.047,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637012,Will Tamim bin Hamad Al Thani win the Nobel Peace Prize in 2026?,0.021,True,0.02,0.022,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637013,Will Vladimir Putin win the Nobel Peace Prize in 2026?,0.0015,True,0.001,0.002,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637014,Will Khaled Mashal win the Nobel Peace Prize in 2026?,0.0025,True,0.002,0.003,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637015,Will Benjamin Netanyahu win the Nobel Peace Prize in 2026?,0.003,True,0.002,0.004,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637016,Will Recep Tayyip Erdoğan win the Nobel Peace Prize in 2026?,0.0025,True,0.002,0.003,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637017,Will Xi Jinping win the Nobel Peace Prize in 2026?,0.0055,True,0.005,0.006,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637018,Will Ahmed al-Sharaa win the Nobel Peace Prize in 2026?,0.0115,True,0.01,0.013,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637019,Will Charlie Kirk win the Nobel Peace Prize in 2026?,0.003,True,0.002,0.004,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637020,Will Mohammed bin Salman win the Nobel Peace Prize in 2026?,0.0015,True,0.001,0.002,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637021,Will Narendra Modi win the Nobel Peace Prize in 2026?,0.013,True,0.012,0.014,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637022,Will Person A win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637023,Will Person B win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637024,Will Person C win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637025,Will Person D win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637026,Will Person E win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637027,Will Person F win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637028,Will Person G win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637029,Will Person H win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637030,Will Person I win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637031,Will Person J win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637032,Will Person K win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637033,Will Person L win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637034,Will Person M win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637035,Will Person N win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637036,Will Person O win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637037,Will Person P win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637038,Will Person Q win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637039,Will Person R win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637040,Will Person S win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637041,Will Person T win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637042,Will Person U win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637043,Will Person V win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637044,Will Person W win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637045,Will Person X win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637046,Will Person Y win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637047,Will Person Z win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637048,Will Person AA win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637049,Will Person AB win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637050,Will Person AC win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637051,Will Person AD win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637052,Will Person AE win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637053,Will Person AF win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637054,Will Person AG win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637055,Will Person AH win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637056,Will Person AI win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637057,Will Person AJ win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637058,Will Person AK win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637059,Will Person AL win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637060,Will Person AM win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637061,Will Person AN win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637062,Will Person AO win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637063,Will Person AP win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637064,Will Person AQ win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637065,Will Person AR win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637066,Will Person AS win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637067,Will Person AT win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637068,Will Person AU win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637069,Will Person AV win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637070,Will Person AW win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637071,Will Person AX win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
60182,Nobel Peace Prize Winner 2026,23488819.553804003,2340801.07397,71,637072,Will any other person or organization win the Nobel Peace Prize in 2026?,,False,0.0,1.0,2026-10-10T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130012,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,0.695,True,0.69,0.7,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130013,Will the Communist Party of the Russian Federation (KPRF) gain the most seats in the next Russian parliamentary election?,0.0105,True,0.01,0.011,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130014,Will A Just Russia – For Truth (SRZP) gain the most seats in the next Russian parliamentary election?,0.0025,True,0.002,0.003,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130015,Will the Liberal Democratic Party of Russia (LDPR) gain the most seats in the next Russian parliamentary election?,0.054,True,0.052,0.056,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130016,Will New People (NL) gain the most seats in the next Russian parliamentary election?,0.238,True,0.236,0.24,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130017,Will Rodina gain the most seats in the next Russian parliamentary election?,0.0015,True,0.001,0.002,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130018,Will Civic Platform (GP) gain the most seats in the next Russian parliamentary election?,0.0005,True,,0.001,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130019,Will Other gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130020,Will Yabloko gain the most seats in the next Russian parliamentary election?,0.0025,True,0.001,0.004,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130021,Will Party B gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130022,Will Party C gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130023,Will Party D gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130024,Will Party E gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130025,Will Party F gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130026,Will Party G gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130027,Will Party H gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130028,Will Party I gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130029,Will Party J gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130030,Will Party K gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130031,Will Party L gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130032,Will Party M gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130033,Will Party N gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130034,Will Party O gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130035,Will Party P gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130036,Will Party Q gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130037,Will Party R gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130038,Will Party S gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130039,Will Party T gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130040,Will Party U gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130041,Will Party V gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130042,Will Party W gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130043,Will Party X gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130044,Will Party Y gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
149589,Which party will gain most seats in Russian Parliamentary Election?,21578257.702499997,2378127.98473,34,1130045,Will Party Z gain the most seats in the next Russian parliamentary election?,,False,0.0,1.0,2026-09-20T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349143,Will Atlanta United FC win the 2026 MLS Cup?,0.003,True,0.001,0.005,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349144,Will Austin FC win the 2026 MLS Cup?,0.0015,True,0.001,0.002,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349145,Will Charlotte FC win the 2026 MLS Cup?,0.0145,True,0.014,0.015,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349146,Will Chicago Fire FC win the 2026 MLS Cup?,0.0555,True,0.053,0.058,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349147,Will FC Cincinnati win the 2026 MLS Cup?,0.0415,True,0.041,0.042,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349148,Will Colorado Rapids win the 2026 MLS Cup?,0.0045,True,0.004,0.005,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349149,Will Columbus Crew win the 2026 MLS Cup?,0.0135,True,0.013,0.014,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349150,Will FC Dallas win the 2026 MLS Cup?,0.021,True,0.019,0.023,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349151,Will D.C. United win the 2026 MLS Cup?,0.0065,True,0.006,0.007,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349152,Will Houston Dynamo FC win the 2026 MLS Cup?,0.044,True,0.027,0.061,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349153,Will LA Galaxy win the 2026 MLS Cup?,0.0085,True,0.007,0.01,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349154,Will Los Angeles FC win the 2026 MLS Cup?,0.095,True,0.09,0.1,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349155,Will Minnesota United FC win the 2026 MLS Cup?,0.008,True,0.007,0.009,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349156,Will Inter Miami CF win the 2026 MLS Cup?,0.225,True,0.22,0.23,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349157,Will CF Montréal win the 2026 MLS Cup?,0.002,True,0.001,0.003,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349158,Will Nashville SC win the 2026 MLS Cup?,0.168,True,0.147,0.189,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349159,Will New England Revolution win the 2026 MLS Cup?,0.0145,True,0.014,0.015,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349160,Will New York City FC win the 2026 MLS Cup?,0.0195,True,0.019,0.02,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349161,Will New York Red Bulls win the 2026 MLS Cup?,0.0165,True,0.016,0.017,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349162,Will Orlando City SC win the 2026 MLS Cup?,0.02,True,0.014,0.026,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349163,Will Philadelphia Union win the 2026 MLS Cup?,0.0025,True,0.002,0.003,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349164,Will Portland Timbers win the 2026 MLS Cup?,0.0015,True,0.001,0.002,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349165,Will Real Salt Lake win the 2026 MLS Cup?,0.0165,True,0.016,0.017,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349166,Will San Diego FC win the 2026 MLS Cup?,0.0125,True,0.01,0.015,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349167,Will San Jose Earthquakes win the 2026 MLS Cup?,0.0195,True,0.019,0.02,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349168,Will Seattle Sounders FC win the 2026 MLS Cup?,0.0355,True,0.035,0.036,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349169,Will Sporting Kansas City win the 2026 MLS Cup?,0.0025,True,0.002,0.003,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349170,Will St. Louis City SC win the 2026 MLS Cup?,0.0085,True,0.007,0.01,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349171,Will Toronto FC win the 2026 MLS Cup?,0.0035,True,0.002,0.005,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1349172,Will Vancouver Whitecaps FC win the 2026 MLS Cup?,0.1475,True,0.147,0.148,2026-12-19T00:00:00Z
200782,MLS Cup Winner 2026,19713513.749766998,846314.21641,31,1389918,Will another team win the 2026 MLS Cup?,,False,0.0,1.0,2026-12-19T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243296,Will Atlanta Hawks win the 2027 NBA Finals?,0.0095,True,0.009,0.01,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243297,Will Boston Celtics win the 2027 NBA Finals?,0.045,True,0.04,0.05,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243298,Will Brooklyn Nets win the 2027 NBA Finals?,0.0015,True,0.001,0.002,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243299,Will Charlotte Hornets win the 2027 NBA Finals?,0.0045,True,0.004,0.005,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243300,Will Chicago Bulls win the 2027 NBA Finals?,0.0025,True,0.002,0.003,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243301,Will Cleveland Cavaliers win the 2027 NBA Finals?,0.0235,True,0.023,0.024,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243302,Will Detroit Pistons win the 2027 NBA Finals?,0.0295,True,0.029,0.03,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243303,Will Indiana Pacers win the 2027 NBA Finals?,0.0185,True,0.018,0.019,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243304,Will Miami Heat win the 2027 NBA Finals?,0.0315,True,0.031,0.032,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243305,Will Milwaukee Bucks win the 2027 NBA Finals?,0.0015,True,0.001,0.002,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243306,Will New York Knicks win the 2027 NBA Finals?,0.115,True,0.11,0.12,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243307,Will Orlando Magic win the 2027 NBA Finals?,0.0085,True,0.008,0.009,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243308,Will Philadelphia 76ers win the 2027 NBA Finals?,0.1295,True,0.129,0.13,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243309,Will Toronto Raptors win the 2027 NBA Finals?,0.0365,True,0.036,0.037,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243310,Will Washington Wizards win the 2027 NBA Finals?,0.0125,True,0.012,0.013,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243311,Will Dallas Mavericks win the 2027 NBA Finals?,0.011,True,0.01,0.012,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243312,Will Denver Nuggets win the 2027 NBA Finals?,0.0325,True,0.032,0.033,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243313,Will Golden State Warriors win the 2027 NBA Finals?,0.0125,True,0.012,0.013,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243314,Will Houston Rockets win the 2027 NBA Finals?,0.0155,True,0.015,0.016,2027-07-01T00:00:00Z
478277,NBA: 2027 Champion,18667334.01177,10735677.13125,36,2243315,Will Los Angeles Clippers win the 2027 NBA Finals?,0.0025,True,0.002,0.003,2027-07-01T00:00:00Z
